transcript_id,LNCaP_DHT_RNA_rep1,LNCaP_DHT_RNA_rep2,LNCaP_Veh_RNA_rep1,LNCaP_Veh_RNA_rep2
NM_001145524,2.796568,2.97831,2.601808,2.755449
NM_001145525,0.011413,0.022162,0.005702,0.011086
NM_001145526,13.97704,13.721862,16.748549,16.665438
NM_001145527,0.022995,0.033685,0.000873,0.026456
NM_001172767,0.0,0.0,0.0,0.0
NM_001282714,0.035461,0.050604,0.027946,0.037257
NR_110039,0.006506,0.024393,0.0,0.0
NR_110038,0.0,0.0,0.0,0.0
NM_014513_9,0.0,0.0,0.0,0.0
NM_001288809,0.012624,0.002127,0.002224,0.00711
NM_001288808,0.108855,0.0,0.018997,0.105947
NM_001024382,0.017576,0.017624,0.005038,0.014391
NM_001024383,0.853655,0.947293,0.692473,0.708253
NM_001024380,0.923112,1.157583,0.96244,0.791102
NM_001024381,0.461556,0.529344,0.53708,0.534579
NM_001288800,1.428786,1.519804,1.472945,1.507371
NM_001288803,1.955149,1.979791,2.668973,3.009705
NM_001288802,0.025683,0.0,0.08502,0.0
NM_001288805,0.137911,0.126913,0.137444,0.127269
NM_001288804,0.0,0.0,0.0,0.0
NM_001288807,0.173621,0.329836,0.239325,0.294046
NM_001288806,0.0,0.0,0.0,0.002771
NR_110036,0.0,0.0,0.0,0.0
NM_145045,1.05168,1.115314,1.163725,1.229623
NM_001206789,0.038295,0.0,0.0,0.0
NR_110245,0.0,0.0,0.0,0.0
NM_080612,0.0,0.0,0.0,0.0
NM_001190787,0.08775,0.086828,0.140843,0.12451
NM_145044,0.90389,1.239208,1.201452,1.033427
NR_003369,0.908932,1.095258,0.929062,1.04243
NM_001190789,0.0,0.0,0.0,0.0
NR_110725,1.006116,0.868189,1.029303,1.015623
NR_110724,0.0,0.032204,0.0,0.0
NR_110727,0.22964,0.247807,0.221817,0.177538
NR_110726,0.075398,0.221166,0.0,0.0
NR_110720,0.387135,0.456263,0.502387,0.59926
NR_110723,1.243372,1.558643,1.251291,1.393001
NR_003367,6.764881,6.874224,6.506564,6.38161
NR_110729,0.864769,0.901948,0.866366,0.959103
NR_027822,0.036855,0.034935,0.044149,0.039651
NM_001167600,0.0,0.0,0.0,0.0
NM_080679_7,0.0,0.0,0.0,0.0
NM_001289152_3,0.0,0.0,0.0,0.005411
NM_001289152_2,0.051227,0.050655,0.037297,0.012849
NM_001289152_5,0.048534,0.049774,0.036294,0.012252
NM_080679_4,0.0,0.000142,0.0,0.0
NM_152578,0.437855,0.252616,0.464235,0.370365
NR_122109,0.108971,0.122289,0.118767,0.145684
NM_152573,37.029526,37.411404,33.090343,34.161621
NM_152572,0.548707,0.594003,0.587083,0.637719
NM_152571,0.279162,0.25954,0.137032,0.169538
NM_152570,0.0,0.0,0.0,0.0
NM_152577,0.006448,0.01318,0.0,0.0
NM_152574,3.470072,6.297611,3.637317,5.163965
NR_027889,1.328086,4.089681,3.88312,0.026471
NR_027882,0.016129,0.016023,0.016768,0.003403
NM_183229,0.136895,0.038197,0.007412,0.057419
NM_183228,0.122799,0.022838,0.03299,0.064216
NR_125431,0.0,0.0,0.0,0.0
NM_183061,0.0,0.004896,0.0,0.0
NM_001282659,29.28927,29.029724,26.572466,26.107958
NM_183227,0.211536,0.051318,0.079247,0.027435
NM_016004,4.971964,5.270411,6.166442,5.368902
NM_016006,6.54002,6.453171,6.598087,6.759331
NM_016001,21.395058,21.784103,22.62648,22.915512
NM_016002,25.341265,25.16897,27.022545,27.551035
NM_016003,2.306268,2.091959,2.782124,4.177737
NM_001252092,0.078289,0.117308,0.021678,0.030268
NM_016008,1.904425,4.762237,2.038758,2.443822
NM_016009,1.51149,2.521339,2.300986,3.15448
NM_001159740,0.0,0.0,0.0,0.0
NM_001159747,0.105838,0.147044,0.148818,0.136939
NM_001159746,3.2622,2.798005,3.518904,2.906281
NM_001159749,0.310068,0.284217,0.223056,0.368851
NR_122107,0.0,0.0,0.0,0.0
NR_031644_2,0.0,0.0,0.0,0.0
NM_005516_7,1.64778,1.610728,1.572167,1.550674
NM_005516_6,1.639637,1.602324,1.56246,1.5491
NM_005516_5,1.318812,1.283325,1.258047,1.218653
NM_001303039,0.018358,0.00742,0.0,0.013474
NM_005516_3,1.663023,1.625068,1.585515,1.560473
NM_005516_2,1.65389,1.612443,1.57221,1.560984
NM_001303037,1.492062,2.261256,2.570849,2.404782
NR_125432,0.295868,0.388308,0.473392,0.749204
NM_001081551_2,0.0,0.0,0.0,0.0
NM_001081551_3,0.0,0.0,0.0,0.0
NR_126094,2.611837,2.641447,2.583602,2.669456
NM_001199510,0.0,0.0,0.0,0.0
NR_126093,0.09117,0.191182,0.038996,0.07854
NR_126098,0.0,0.0,0.0,0.0
NM_058237,0.130673,0.130193,0.103732,0.114683
NM_058230,5.003649,5.012135,5.333148,5.099635
NM_001282458_7,0.004609,0.006829,0.0,0.003563
NM_001282458_6,0.001566,0.000314,0.0,0.009332
NM_001282458_5,0.00208,0.000307,0.0,0.00863
NM_001282458_4,0.004702,0.0,0.0,0.006412
NM_001282458_3,0.001328,0.000328,0.0,0.00951
NM_058238,1.666638,1.864072,1.193608,1.142475
NM_199051,2.313448,2.454261,2.397941,2.612443
NM_199050,0.159562,0.482106,0.064812,0.237232
NM_199053,0.0,0.0,0.0,0.0
NM_199054,13.438696,14.438355,20.373802,14.826439
NM_145322,0.005638,0.009106,0.0,0.0
NM_017729_10,0.0,0.0,0.0,0.0
NM_001190981,0.472235,0.655228,0.5834,0.319169
NM_003782_3,0.304643,0.329493,0.274825,0.261275
NM_001607,16.544733,15.295844,13.659577,13.192705
NM_017757,7.49263,7.378945,7.622038,7.56085
NM_021627,24.574827,24.473501,25.076534,24.890072
NM_021624,0.008747,0.012701,0.021401,0.020776
NM_021625,0.0,0.0,0.0,0.0
NM_021622,1.070688,1.471083,0.756504,0.393148
NM_021623,3.709541,3.854649,3.74264,3.810946
NM_017751,0.112101,0.049444,0.161247,0.159751
NM_017750,17.170803,16.745722,16.531555,17.157475
NM_001253816,3.235238,1.000564,1.139977,0.591102
NM_021628,0.0,0.072772,0.0,0.0
NM_017758,64.898064,63.586613,57.427929,58.41983
NM_002255_28,0.0,0.0,0.0,0.0
NM_001253815,0.0,1.036449,0.912642,1.393946
NM_019863,5.589956,5.59533,6.095539,6.083868
NM_001199514,2.044418,2.259079,0.688323,2.539049
NM_001099686_2,0.0,0.0,0.0,0.0
NM_001122716,0.0,0.0,0.0,0.0
NR_110784,0.0,0.0,0.0,0.0
NM_203286,0.25617,0.282429,0.09093,0.119321
NM_203287,0.0,0.0,0.0,0.0
NM_203284,17.771399,16.267529,18.1071,18.304798
NM_203285,0.0,0.018697,0.0,0.0
NM_203282,3.277771,3.009139,3.950971,4.712783
NM_203283,0.922238,1.08972,1.363366,1.498351
NM_203281,4.356414,2.782331,4.253345,4.521952
NM_030651_5,0.00098,0.00328,0.0,0.0
NM_203288,1.854796,1.77993,1.59634,1.661314
NM_203289,0.015271,0.014088,0.0,0.008051
NM_030651_4,0.00098,0.00328,0.0,0.0
NM_001142281,16.798607,14.85245,3.241489,21.329556
NM_021145,0.656513,0.653892,0.611356,0.644559
NM_001199327,0.0,0.0,0.0,0.0
NM_001199324,3.840569,4.205208,3.451193,3.871289
NM_001199323,1.73395,2.13779,2.473597,1.551523
NM_001199322,2.00475,1.630797,0.110807,1.499244
NM_021143,1.48767,1.102495,0.524216,1.165771
NM_001135769,0.41498,0.48014,0.366347,0.557785
NM_001135768,0.610584,0.607527,0.430717,0.495567
NM_001199329,0.424539,0.0,0.0,0.0
NM_001199328,0.0,0.0,0.0,0.0
NM_139053,0.0,0.0,0.0,0.00448
NM_001293739,0.0,0.0,0.0,0.0
NM_139057,0.54272,0.485835,0.417766,0.490975
NM_021141,143.24646,144.403824,141.259689,142.317871
NR_024239,0.0,0.0,0.0,0.0
NM_003449,1.005855,1.100973,1.007086,0.992988
NR_024237,3.511398,3.711345,3.47926,3.517042
NM_145756,2.781848,2.938859,2.783957,3.053838
NM_145755,0.581975,0.572618,0.521811,0.613309
NM_003445,0.85074,1.263822,1.008153,0.943342
NR_024233,0.619921,0.722593,0.550259,0.620823
NM_003443,2.473911,1.955395,1.208204,1.266189
NM_003440,2.866642,3.85604,3.777885,5.024082
NR_024230,0.0,0.0,0.0,0.0
NM_015469,106.917282,106.893295,107.044296,108.270493
NM_001297429,2.881037,2.538604,2.446399,0.115948
NM_001297428,0.0,0.06752,0.096331,0.232822
NR_046418,2.164232,2.098786,1.96946,0.037337
NR_046417,0.025057,0.039656,0.015967,0.058094
NM_001297422,0.149006,0.254534,0.193068,0.21637
NM_001297421,0.0,0.018537,0.06069,0.163769
NR_046414,1.023264,0.95131,0.772451,0.775989
NR_046413,0.848755,0.567227,0.678029,0.831223
NR_046412,1.277908,1.447135,1.234705,1.326989
NR_046411,1.532125,1.388371,1.089069,1.137273
NR_046410,2.608778,2.377304,0.089423,0.062582
NM_005155_3,0.150018,0.225936,0.112547,0.089183
NM_005155_4,0.158383,0.12499,0.15783,0.122039
NM_021148,0.858371,0.969862,0.773293,0.900959
NM_018986,1.096194,1.098711,1.085757,1.126242
NR_045385,0.056968,0.077151,0.042115,0.030119
NM_025227,0.0,0.0,0.0,0.0
NM_003461,0.569113,1.385765,1.41538,0.0
NM_001144893,0.0,0.0,0.0,0.0
NM_001144892,0.0,0.0,0.0,0.0
NM_001144891,2.213765,0.0,2.478279,0.0
NM_207007_2,0.0,0.0,0.0,0.0
NM_001144890,0.043973,0.029934,0.041396,0.050435
NM_001242865,1.542774,1.617393,1.475126,1.435977
NM_001242864,0.153612,0.304816,0.0,0.0
NM_001242867,0.0,0.0,0.0,0.0
NM_001242866,11.170239,10.392839,10.711941,10.979817
NM_002711,0.0,0.0,0.0,0.0
NM_002710,79.247833,79.951279,78.490196,79.744675
NM_002713,0.07251,0.16048,0.182904,0.178191
NM_002712,12.198329,12.754519,12.288196,12.866856
NM_002715,59.95422,59.336559,58.950562,60.599342
NM_002714,3.441757,3.991184,3.206015,6.703158
NM_002717,32.798649,32.17094,34.878292,35.49374
NM_001292063,0.0,0.0,0.0,0.0
NM_002719,3.915818,3.369345,2.71244,3.148318
NM_002718,5.415229,5.670128,5.298815,5.354891
NR_104097_2,0.0,0.0,0.0,0.0
NM_145201,4.775565,4.606014,4.388525,4.531776
NM_005845,45.122486,44.691124,30.864182,30.587273
NM_005847,0.0,0.0,0.011396,0.0
NM_005840,0.092888,0.094838,0.07875,0.095389
NM_005841,0.011247,0.00782,0.002479,0.015683
NM_005842,0.103856,0.156252,0.123077,0.109819
NM_001130848,1.987913,1.74065,1.55648,1.51352
NM_001130847,0.0,0.0,0.0,0.0
NM_001130846,0.087425,0.149682,0.073427,0.115999
NM_001130845,0.683155,0.702355,0.525854,0.627152
NM_005848,7.004282,1.649976,5.427739,6.025818
NM_005849,0.139799,0.184265,0.104864,0.0
NM_001130841,19.95009,18.067883,22.196962,21.018456
NM_001271023,0.533432,0.492158,0.357194,0.404936
NM_001271022,0.278221,0.296335,0.113145,0.326889
NM_001271021,0.0,0.0,0.0,0.0
NR_033151,0.0,0.0,0.0,0.0
NM_001271025,0.0,0.0,0.0,0.0
NM_020865_2,2.314605,2.502562,2.727957,1.928314
NM_001271028,0.0,0.0,0.0,0.0
NR_023375_10,0.0,0.018367,0.0,0.0
NM_031924,4.19559,4.088297,4.240039,4.076523
NM_031925,3.4764,3.562018,3.047775,3.146904
NM_031921,4.717644,4.691164,4.349812,4.390143
NM_031922,2.711172,2.984441,2.784367,2.590097
NM_031923,1.084051,1.144673,0.976814,0.893283
NM_001083588,3.608224,3.791366,1.842816,2.106073
NR_120658,0.0,0.0,0.0,0.0
NR_120659,0.009835,0.01538,0.049902,0.042412
NR_120656,0.0,0.0,0.0,0.0
NR_120657,0.0,0.0,0.0,0.0
NR_120654,0.077553,0.0,0.0,0.0
NR_120655,0.088578,0.085461,0.0,0.106085
NR_120652,0.0,0.0,0.0,0.0
NR_120653,0.0,0.0,0.0,0.0
NR_120650,0.0,0.0,0.0,0.0
NR_120651,0.161825,0.0,0.130146,0.084827
NM_032693,0.195736,0.102147,0.141565,0.176752
NM_001080146_6,0.0,0.0,0.0,0.0
NM_001080146_5,0.0,0.0,0.0,0.0
NM_001080146_4,0.0,0.0,0.0,0.0
NM_001080146_3,0.0,0.0,0.0,0.0
NM_001080146_2,0.0,0.0,0.0,0.0
NM_001080146_9,0.0,0.0,0.0,0.0
NM_001080146_8,0.0,0.0,0.0,0.0
NR_038456,1.315259,1.597631,1.267494,1.4414
NR_038457,0.288116,0.448697,0.470487,0.461478
NM_001099339,6.028526,6.304352,4.306285,4.249344
NM_001099338,0.252336,0.243603,0.258135,0.230777
NR_038452,0.603523,0.764262,0.588079,0.801493
NR_038453,0.0,0.0,0.0,0.0
NR_038450,0.0,0.0,0.0,0.0
NM_001099337,2.21045,2.229232,1.980922,2.335427
NM_001099336,0.0,0.0,0.0,0.0
NR_038458,1.565147,1.702111,1.758086,1.726585
NM_001099334,0.0,0.0,0.0,0.0
NM_145205,0.0,0.0,0.0,0.0
NM_003468,4.10437,4.158662,2.015116,2.085687
NR_036144_6,0.0,0.0,0.0,0.0
NM_018349,5.682628,5.742251,4.773897,4.684876
NM_018348,10.588471,10.458024,12.245468,13.060627
NM_018344,0.463888,0.700581,0.494711,0.0
NM_018347,1.274184,1.324813,1.269287,0.826349
NM_018346,5.758554,6.243501,6.09076,6.404964
NM_018341,6.465629,6.420361,5.804642,6.038823
NM_018340,2.050065,2.286364,2.16172,2.458333
NM_018343,8.355145,8.495063,8.963578,9.04095
NM_018342,21.379622,21.809666,24.300404,24.359928
NM_001313947,0.812939,0.76275,1.161952,1.057421
NM_001313946,1.568819,1.560158,1.424334,1.637985
NM_001313945,14.207753,17.585751,18.597221,17.94191
NM_001313944,0.0,1.107229,0.0,0.0
NM_001313943,14.95485,12.917437,15.121722,15.414308
NR_023369_8,0.0,0.0,0.0,0.0
NR_023369_9,0.0,0.0,0.0,0.0
NR_023369_6,0.0,0.0,0.0,0.0
NR_023369_7,0.0,0.0,0.0,0.0
NM_012064,0.120375,0.106988,0.111331,0.140609
NR_023369_5,0.0,0.0,0.0,0.0
NM_012062,3.797417,3.508545,2.80289,3.017915
NR_023369_3,0.0,0.0,0.0,0.0
NM_001195059,0.000667,0.013116,0.0,0.031446
NM_001145414,0.471228,0.476883,0.453272,0.530222
NR_036500,3.650774,3.749444,4.105486,3.910167
NR_036501,0.210497,0.214699,0.228239,0.215125
NR_036506,0.225382,0.218554,0.187268,0.173313
NR_036507,0.195845,0.278028,0.21723,0.178518
NR_036504,1.111388,1.038027,1.25805,1.114671
NR_036505,0.668863,0.709859,0.67732,0.706105
NM_001195053,1.956295,1.347505,1.860522,2.026331
NM_001195055,0.0,1.41581,0.0,0.0
NM_001129981,0.0,0.0,0.0,0.0
NM_001195057,3.733643,1.706216,2.931312,4.073614
NM_001195056,1.721011,3.326522,2.539132,2.772544
NM_005156,0.827533,0.474697,1.154918,1.38395
NR_036052_4,0.0,0.514404,0.0,0.382837
NM_005154,6.979738,7.837306,6.446424,7.559906
NM_178134,0.057953,0.046509,0.062067,0.058937
NM_001256837,0.02153,0.047266,0.129273,0.115819
NM_005153,4.839496,5.155981,4.410121,3.142888
NR_036052_3,0.0,0.0,0.0,0.0
NM_005151,7.387681,10.82238,11.565371,11.523472
NM_001242362_2,0.003204,0.001299,0.002931,0.004113
NM_001256838,0.996886,1.210989,1.105404,1.0845
NM_005158,0.005103,0.0,0.0,0.0
NM_005159,0.0,0.0,0.0,0.0
NR_033488,0.012773,0.048251,0.03182,0.016347
NR_033489,0.761757,0.770003,0.0,0.0
NM_001301244,0.0,0.0,0.0,0.0
NM_001301243,4.955321,4.021369,3.599465,4.256435
NM_001301242,1.617819,1.80249,1.876361,1.603961
NM_001301241,0.244454,0.231381,0.178379,0.441392
NM_001301240,0.310095,0.363624,0.21986,0.575186
NR_023377_10,0.0,0.0,0.0,0.0
NM_001288792_10,0.0,0.0,0.0,0.0
NM_001301248,0.040467,0.089999,0.584213,1.452084
NM_001174098,0.0,0.249049,0.278012,0.06494
NM_004402,2.677085,2.853652,2.726905,2.890835
NM_004401,17.247799,16.282001,18.963604,15.983611
NM_001432,0.0,0.0,0.0,0.0
NM_001277090,1.734574,2.249991,1.68512,2.220942
NM_001277091,0.0,0.0,0.865215,0.583484
NM_001437,0.006205,0.0,0.0,0.0
NM_001436,23.55448,24.089125,22.51223,21.908749
NM_001439,1.741401,1.219414,1.463186,1.274469
NM_001438,0.0,0.0,0.0,0.0
NM_004409,0.0,0.017606,0.0,0.0
NM_001174093,0.0,0.0,0.0,0.0
NM_001174094,0.0,0.0,0.0,0.0
NM_001174095,0.0,0.0,0.0,0.0
NM_001174096,0.0,0.037998,0.003598,0.0
NM_001174097,1.259182,0.842807,0.700673,0.683921
NM_018969,0.0,0.0,0.0,0.0
NR_023379_10,0.005902,0.0,0.0,0.0
NM_000526,0.0,0.055708,0.0,0.034928
NM_000527,3.542339,2.447736,6.420503,7.660821
NM_000520,16.009768,16.634827,15.182589,14.795691
NM_001292046,0.308543,0.060361,0.158418,0.30112
NM_001008489,1.042889,1.425309,1.228917,1.297857
NM_000523,0.00883,0.008674,0.009135,0.012549
NM_001008487,0.003542,0.014977,0.021091,0.19216
NM_001008486,0.193412,0.74657,0.175098,0.4486
NM_018963,0.309663,0.769261,0.0,0.462384
NM_018962,0.024199,0.016576,0.015923,0.016573
NM_000528,14.242042,13.343931,12.333229,11.155457
NM_018964,12.136292,12.381563,12.608311,13.34423
NM_018967,0.0,0.0,0.0,0.0
NM_001165893,0.0,0.0,0.0,0.0
NM_001165895,1.411227,0.675485,0.743055,0.99895
NM_001165899,0.057058,0.249642,0.209663,0.024165
NM_019854,0.0,0.0,0.0,0.0
NM_019855,0.0,0.0,0.0,0.0
NM_005803_3,9.722917,9.745382,8.925699,9.132587
NM_019852,19.581629,19.188253,22.012003,22.553633
NM_001008737,0.779248,0.655487,0.572662,0.640431
NM_019850,2.846243,2.950691,0.0,2.601612
NM_001290354,2.757603,2.110574,4.478348,3.152021
NM_001290355,1.48171,1.604636,1.71375,1.709529
NM_001290357,0.100322,0.070029,0.070157,0.054392
NM_001008739,0.592136,0.832183,0.742746,0.704831
NM_001008738,1.782617,1.506366,1.404978,1.807296
NM_001278217,4.9367,4.647453,4.610964,4.590075
NM_001278216,2.654967,2.54309,2.494537,2.607668
NM_001278215,0.178007,0.148828,0.108207,0.100966
NM_001278214,0.869131,1.188276,1.640474,1.536218
NM_001278213,0.01096,0.003233,0.010471,0.005178
NM_001278212,1.757619,1.817465,0.940963,1.229331
NM_001278211,5.340641,6.289849,4.298417,4.195294
NM_001115007,1.207113,1.136102,1.343315,1.080127
NM_013937_3,0.0,0.0,0.0,0.0
NM_013937_2,0.0,0.0,0.0,0.0
NM_013937_7,0.0,0.0,0.0,0.0
NM_001195138,0.0,0.0,0.0,0.0
NM_013937_5,0.0,0.0,0.0,0.0
NM_013937_4,0.0,0.0,0.0,0.0
NR_036246,0.0,0.0,0.0,0.0
NM_007172,15.073963,15.13589,13.394568,13.625372
NM_015879,0.0,0.0,0.0,0.0
NM_007170,4.419629,4.519173,4.039259,4.004395
NM_000383,0.018873,0.009667,0.020155,0.006808
NM_007176,7.344934,7.509786,7.006495,7.071693
NM_001276320,0.667048,0.849188,1.054525,1.451356
NM_007174,1.52835,1.444047,1.313204,1.47653
NM_000387,7.086734,6.243227,6.651008,6.861222
NM_000388,0.0,0.0,0.0,0.0
NM_015871,3.531591,3.681494,4.343793,4.419272
NM_007178,85.467575,85.563004,82.263405,83.822922
NM_015873,0.16241,0.152204,0.161215,0.203182
NM_015874,4.025349,4.968684,4.054588,3.828798
NM_001115008,0.602276,0.561737,0.956199,0.617783
NM_001291703,0.0,0.0,0.0,0.0
NM_014412,28.016422,27.920444,28.536865,28.937771
NM_138775,1.016729,1.493018,1.415377,1.877289
NM_003876,4.323359,4.13852,4.66043,5.468727
NM_003875,48.107716,46.842712,43.833324,43.650139
NM_003874,0.0,0.0,0.0,0.0
NM_003873,82.223587,76.477631,72.038422,71.613373
NM_138770,0.379552,0.023684,0.036631,0.052713
NM_138773,7.348834,6.773029,9.702738,9.616357
NM_001167945,0.133995,0.035682,0.178063,0.020537
NM_001128165,0.0,0.0,0.0,0.0
NM_001128164,4.754576,4.347233,3.594189,5.123417
NM_001128167,0.0,0.0,0.0,0.0
NM_001308038,1.434371,1.69536,1.775929,1.715158
NM_138779,2.559111,2.528059,2.816311,2.331809
NM_001128160,13.025392,12.670809,13.081133,12.371394
NM_003879,3.460664,3.411543,2.966802,1.584768
NM_003878,9.634327,9.952571,8.730682,9.009192
NR_031622,0.0,0.0,0.0,0.0
NR_031623,0.128871,0.136066,0.149294,0.103883
NR_031620,1.541174,0.878569,0.750745,1.203579
NR_031621,0.0,0.0,0.0,0.0
NR_031626,0.021775,0.058152,0.031596,0.031068
NR_031627,0.0,0.0,0.0,0.0
NR_031624,0.0,0.018456,0.067226,0.017205
NR_031625,0.0,0.0,0.0,0.0
NR_029449,0.0,0.0,0.0,0.0
NR_029448,0.0,0.0,0.0,0.0
NM_001280801,3.710207,3.527951,3.631224,3.145559
NM_024066,7.456643,6.435814,6.750589,5.609574
NM_024065,23.65823,24.566589,26.382299,26.427677
NM_001080383,0.0,0.0,0.0,0.0
NM_024063,2.135554,2.490732,2.852494,5.065249
NM_001164766,0.090322,0.070975,0.097045,0.043866
NM_024061,0.0,0.0,0.0,0.0
NM_024060,0.192534,0.383376,0.416307,0.584631
NM_000052,9.783424,10.880356,10.079331,8.157912
NM_024069,20.963182,21.683279,19.850567,19.506577
NM_024068,18.16473,18.767271,19.435669,19.815069
NM_001164346,0.073773,0.271513,0.010804,0.017641
NM_021982,6.280647,6.343747,5.765656,5.902606
NM_001288715,0.0,0.0,0.0,0.0
NM_181510,0.0,0.0,0.0,0.0
NM_021980,2.157775,2.178838,1.336824,2.502455
NM_144723,45.95649,46.435093,47.352531,48.916664
NM_001164342,0.044927,0.097283,0.05899,0.075713
NM_001079935,0.001542,0.000859,0.0,0.001439
NM_001293214_7,5.648295,5.082048,5.236794,6.67691
NM_001302348,4.879183,5.23227,5.296859,5.304747
NM_001011669,2.777117,2.617379,2.772238,2.727505
NM_001011668,3.308162,4.417224,4.737153,2.860165
NM_153378,0.0,0.0,0.0,0.0
NM_001172679,2.28952,2.2491,2.148372,2.372528
NM_153372,0.0,0.0,0.0,0.0
NM_001172673,0.006316,0.0,0.003022,0.007598
NM_001172670,0.0,0.0,0.0,0.0
NM_153371,10.268139,10.147848,10.1049,10.284092
NM_153376,0.510258,0.695804,0.451476,0.590994
NM_153377,15.000826,15.431859,24.818245,24.310291
NR_034014,0.285907,0.0,0.344642,0.008813
NR_034015,0.0,0.298656,0.0,0.299362
NM_203475,0.093922,0.309176,0.884279,0.081543
NM_001195738,1.151287,1.102847,1.355687,0.877151
NM_203474,0.0,0.0,0.0,0.0
NM_001195736,1.059301,0.875073,0.0,1.163573
NM_001195737,0.712035,0.655707,1.1501,0.822246
NM_001195731,0.937868,0.502107,0.268112,0.220166
NM_001195733,0.980792,0.763468,0.739694,0.753458
NM_014051,32.126614,33.405247,28.393316,28.382723
NM_014050,3.021837,3.547131,1.94002,16.425951
NM_014053,12.669995,12.705313,12.644022,12.528008
NM_001011666,0.287986,0.287564,0.32072,0.342191
NM_014055,4.714544,4.482825,4.593672,4.828791
NM_147128,4.884484,5.040203,4.327215,4.410421
NM_014056,36.518402,36.575188,34.533356,35.71957
NM_014059,0.649052,0.642678,0.550903,0.559421
NM_147127,0.0,0.0,0.0,0.0
NM_003664,15.093384,15.156147,12.916922,15.314378
NM_001278531_2,0.02725,0.02747,0.003086,0.100031
NM_001102559,15.571345,15.73275,14.391024,15.027411
NM_003129,11.596192,11.252341,11.893176,11.525547
NM_003128,0.339858,0.328343,0.307253,0.344326
NM_018430,0.370802,0.352789,0.482637,0.373717
NM_001293078,0.0,0.0,0.0,0.0
NM_017452,16.969969,16.852779,14.714678,12.756942
NM_003121,0.03321,0.032287,0.045632,0.032999
NM_003120,0.0,0.0,0.0,0.0
NM_003123,0.0,0.0,0.0,0.0
NM_003122,0.0,0.0,0.0,0.0
NM_001293070,0.084763,0.084559,0.07594,0.080702
NM_003124,8.227358,7.456183,7.765376,7.875527
NM_001293072,0.0,0.0,0.0,0.0
NM_003663,4.572392,6.227467,3.130878,6.049646
NR_037668,0.131331,0.0,0.0,0.0
NR_104237,0.006282,1.444325,1.491373,2.474944
NR_104234,0.0,0.034103,0.0,0.0
NR_104235,0.501046,2.620582,0.493943,0.498731
NR_104232,0.0,0.0,0.0,0.0
NR_104233,0.238515,0.097917,0.158142,0.110749
NM_001128839,1.536655,0.104554,0.928579,0.949596
NR_104231,0.126754,1.870774,0.062976,1.643885
NR_037660,2.482126,1.188996,3.135259,3.008136
NR_037661,0.097033,0.030506,0.0,0.0
NR_037662,0.014029,0.015485,0.0,0.014183
NR_037663,0.0,0.0,0.0,0.0
NR_037664,0.0,0.0,0.0,0.0
NR_037665,16.975233,17.204798,17.346704,17.425034
NR_104238,0.144228,0.176891,0.217998,0.188541
NR_037667,3.527998,0.055219,0.0,0.0
NR_023369_10,0.0,0.0,0.0,0.0
NM_130839,16.205143,17.151644,16.587786,17.38249
NM_002838,0.010876,0.0,0.0,0.011396
NM_002839,0.0,0.000968,0.0,0.0
NM_001127345,12.097648,11.798981,11.450125,11.282084
NM_001252103,0.0,0.0,0.0,0.0
NM_001252102,0.0,0.0,0.0,0.0
NM_002836,3.631892,4.292371,3.249597,2.720829
NM_001252100,0.065004,0.064747,0.042526,0.042365
NM_002830,4.629898,4.67838,4.417144,4.661638
NM_002831,0.0,0.0,0.0,0.045318
NM_002832,0.18333,0.140154,0.110454,0.147952
NM_002833,10.937435,10.826192,9.244591,9.269383
NM_001204306,0.0,0.0,0.0,0.0
NM_001204307,0.0,0.0,0.0,0.0
NM_001256488,2.03046,1.78213,3.084086,2.719774
NM_152779,0.0,0.0,0.0,0.0
NM_001204303,4.195691,4.027576,4.15254,4.083826
NM_001204300,1.125059,0.791643,0.0,0.831114
NM_001204301,12.825905,11.757763,15.165651,16.113251
NM_152775,2.574327,2.422286,2.441046,3.598267
NM_001256483,3.639086,0.776325,0.862752,0.645462
NM_001256486,15.335431,15.234318,16.687609,15.101478
NM_001256487,7.871835,7.935053,9.638477,9.178134
NM_152773,5.486473,4.708849,5.642318,5.332604
NM_152772,7.877992,8.137006,8.216776,8.631449
NM_130833,2.652346,2.437505,3.629848,3.891469
NR_028475,2.083319,1.940205,2.047176,0.307787
NR_028474,0.188073,0.255725,0.175033,0.145744
NR_028477,32.593929,35.898575,34.846874,38.235161
NR_028476,5.068836,5.009449,4.774333,4.975211
NR_028471,0.0,0.002425,0.002541,0.0
NR_028470,0.0,0.0,0.0,0.0
NR_028473,0.034623,0.037487,0.093249,0.0
NM_001799,10.492054,10.532023,11.454676,11.367486
NM_207506,0.856669,0.981886,0.762394,0.840798
NR_110274,0.0,0.0,0.0,0.0
NR_037598,0.0,0.023879,0.025192,0.008818
NR_037599,1.443665,1.351243,1.33404,1.403951
NR_037596,0.068271,0.076155,0.066905,0.080904
NR_037597,0.024722,0.024138,0.016831,0.020234
NR_024541_5,0.0,0.0,0.0,0.0
NR_037595,0.0,0.0,0.0,0.0
NR_037592,11.984409,13.035252,13.983876,13.75234
NR_037593,0.977958,1.057307,0.738735,0.839013
NR_037591,4.554568,4.953338,4.302548,4.58813
NM_174890,0.866993,1.79232,2.070062,2.016891
NM_001144903,0.0,0.0,0.0,0.0
NM_001144905,0.0,0.0,0.0,0.0
NM_001144904,0.0,0.0,0.0,0.0
