gene_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
MIR3665|MIR3665,0.0,0.0,0.0,0.0
ANK3|ANK3,86.157914,90.29070200000001,78.283309,80.43206599999999
TMX2|TMX2,56.406604,57.323488999999995,49.119389,50.995011000000005
CTSLP8|CTSLP8,0.0,0.0,0.0,0.0
TTC1|TTC1,34.564984,35.198637,35.093961,35.840818
CRLF1|CRLF1,0.071053,0.06465,0.063884,0.02745
KDM4A|KDM4A,33.4692,34.027687,31.598787,32.218964
LBX1-AS1|LBX1-AS1,0.0,0.0,0.0,0.0
LINC00633|LINC00633,0.0,0.0,0.0,0.0
CERS6|CERS6,18.097504,18.619673,15.461375,16.21051
LINC00592|LINC00592,0.0,0.0,0.0,0.0
NAT1|NAT1,14.936044999999998,15.102977,11.463652999999999,11.624562000000001
GPR25|GPR25,0.0,0.0,0.0,0.0
P2RX2|P2RX2,0.09024099999999999,0.076901,0.055611,0.057737
ITPR2|ITPR2,2.913337,3.032137,2.933161,2.972762
SRF|SRF,5.683032,5.712073999999999,5.073816,5.234946
LY6G6E|LY6G6E,0.0,0.0,0.0,0.0
ZNF8|ZNF8,9.825994,9.691789,9.496076,9.478324
CYSLTR2|CYSLTR2,0.0,0.0,0.0,0.0
FAM53A|FAM53A,0.542556,0.624421,0.386911,0.469168
ZNF501|ZNF501,2.7463990000000003,2.806227,2.613278,2.5915369999999998
C1orf198|C1orf198,18.175678,18.552539,16.575476000000002,16.975371
LOC101928404|LOC101928404,0.022711,0.027513,0.008876,0.011274
EIF1AY|EIF1AY,23.412388,24.664604999999998,21.128502,21.69096
ANK2|ANK2,0.047521,0.077909,0.058984,0.039557
LINC00202-2|LINC00202-2,0.007488,0.010115,0.007657,0.014453
NADK2|NADK2,56.162597999999996,57.696025999999996,51.976064,52.924988
COX15|COX15,7.946199,7.7502320000000005,7.070431,7.297205
PLGLA|PLGLA,0.142888,0.128183,0.151421,0.104807
CD7|CD7,0.0,0.0,0.0,0.0
MIR516B2|MIR516B2,0.0,0.0,0.0,0.0
TNIP2|TNIP2,11.978891999999998,12.698077999999999,10.757403,10.969863
DKFZP434A062|DKFZP434A062,0.082667,0.076435,0.100919,0.095756
CST13P|CST13P,0.0,0.0,0.0,0.0
LOC102724663|LOC102724663,4.022362,3.888894,2.809131,3.033629
TARDBP|TARDBP,18.841509,19.849283,16.112066,16.898592
EIF2D|EIF2D,15.861524000000001,16.153950000000002,14.119292,14.514257
PAPPA|PAPPA,0.102934,0.0992,0.089455,0.090931
LOC100129316|LOC100129316,0.016739,0.024111,0.006792,0.008732
PLA1A|PLA1A,0.22959,0.33754,0.215055,0.23229899999999998
UHRF1BP1|UHRF1BP1,13.698103,13.948716,13.36458,13.737976
TNIK|TNIK,1.8913060000000002,1.9454609999999999,2.036793,1.950952
TUBGCP3|TUBGCP3,9.346669,10.089051000000001,8.344881,8.794955000000002
NCOR1P1|NCOR1P1,0.0,0.22113,0.0,0.38304
DCTN3|DCTN3,47.873656999999994,48.695059,42.078019999999995,42.934969
LINC01315|LINC01315,1.9522810000000002,1.718852,1.6052870000000001,1.513603
CCNT1|CCNT1,24.780567,25.593034,23.911047,24.680343
TMIE|TMIE,0.015716,0.022735,0.006407,0.025266
FAR2P1|FAR2P1,0.75332,0.819744,0.411982,0.441822
ERP44|ERP44,12.441234,12.916891,11.176208,11.569643
ACAN|ACAN,0.001339,0.0,0.0,0.006043
CACNG8|CACNG8,0.000454,0.000596,0.001717,0.001433
ACSM4|ACSM4,0.0,0.0,0.0,0.011308
NSFP1|NSFP1,64.777704,66.614875,62.962157,65.049274
LINC01350|LINC01350,0.0,0.0,0.0,0.0
ZNF454|ZNF454,2.304949,2.22304,2.4312240000000003,2.461
BIRC8|BIRC8,0.004772,0.0,0.005801,0.0
ZCCHC7|ZCCHC7,13.028070000000001,13.245092999999999,12.611205000000002,13.734691000000002
SNRPD2P2|SNRPD2P2,0.0,0.0,0.0,0.0
MAT2A|MAT2A,35.805786,36.864262,32.251427,33.913307
MORC1|MORC1,0.0,0.0,0.0,0.0
MIR548AW|MIR548AW,0.098374,0.189218,0.574169,0.213728
CCDC166|CCDC166,0.0,0.0,0.0,0.007016
C11orf88|C11orf88,0.0,0.0,0.0,0.0
OGFOD3|OGFOD3,8.510038,8.407070000000001,7.633497,7.57976
DLGAP1-AS5|DLGAP1-AS5,0.0,0.0,0.003703,0.0
TEX41|TEX41,0.0,0.0,0.0,0.0
PRB4|PRB4,0.0,0.0,0.0,0.0
NYAP1|NYAP1,0.02114,0.023102,0.029418,0.027623
ASAP1-IT2|ASAP1-IT2,0.068506,0.089325,0.047595,0.034924
SOX14|SOX14,0.0,0.0,0.0,0.0
RBM14|RBM14,2.120739,2.255329,1.801386,1.6660089999999999
SLC35F1|SLC35F1,0.027521,0.03182,0.022497,0.021805
LOC101929586|LOC101929586,0.149487,0.099775,0.076219,0.105001
A4GALT|A4GALT,0.437086,0.334485,0.332346,0.265116
VPS18|VPS18,12.525651,13.331207,11.379226,11.968598
LYSMD4|LYSMD4,1.064599,1.262422,1.051958,1.1719959999999998
CAPN5|CAPN5,1.2135,1.192401,0.902476,0.917039
PPP1R10|PPP1R10,55.630224999999996,56.928068,53.20759899999999,54.475367
CEP83|CEP83,5.072591,5.411812,5.206361,5.665435
ABHD3|ABHD3,7.785274,7.475893999999999,6.634256,6.949842
RFC2|RFC2,12.326058,13.139064,11.055499,10.918452
MRPL23-AS1|MRPL23-AS1,0.031935,0.029165,0.0,0.0
MIR4314|MIR4314,0.0,0.0,0.0,0.0
AGBL2|AGBL2,0.023432,0.0,0.0,0.015796
KLLN|KLLN,1.754871,1.735191,1.607049,1.689982
BPHL|BPHL,38.463004,38.885422,39.581549,40.820209000000006
TTF1|TTF1,11.389221,11.497151,10.805057,10.907401
DDX60L|DDX60L,0.8532440000000001,0.880077,0.760208,0.735417
SCAF4|SCAF4,2.745902,2.461679,2.179493,2.242414
UPF1|UPF1,16.640963,16.960857999999998,14.243138,14.922537000000002
RAPGEF2|RAPGEF2,14.582225,14.547092,11.928258,12.062401
TMSB15A|TMSB15A,1.724272,1.822833,1.731077,1.28882
PLEKHA6|PLEKHA6,2.701024,2.657301,2.721321,2.883494
LRRC16A|LRRC16A,8.000397,8.27009,7.1910300000000005,7.3005119999999994
LINC00390|LINC00390,0.0,0.0,0.055469,0.06843
FLT1|FLT1,0.028843,0.024435,0.014195,0.024754
OXSM|OXSM,11.500702,11.744549000000001,10.306415999999999,10.669584
SALRNA3|SALRNA3,0.0,0.009155,0.0,0.0
LOC100128993|LOC100128993,0.0,0.0,0.0,0.0
HBB|HBB,0.0,0.0,0.0,0.0
LINC00488|LINC00488,0.0,0.0,0.0,0.0
ZC3H12C|ZC3H12C,2.631309,2.681535,2.29194,2.324936
WDR48|WDR48,17.162171999999998,17.080201,17.9012,18.750528
CA7|CA7,0.063177,0.015844,0.050079,0.0
HAGLROS|HAGLROS,0.3343,0.192071,0.188688,0.273291
DHRS3|DHRS3,3.371493,3.687567,2.932267,3.042496
CLEC3B|CLEC3B,0.162053,0.269026,0.094186,0.190734
POLD2|POLD2,54.035521,55.201882,53.731531000000004,52.974090000000004
MIR6804|MIR6804,0.120154,0.101287,0.0,0.0
ELAVL1|ELAVL1,11.13851,11.429197,10.440989,10.655575
EYS|EYS,0.347958,0.41044100000000006,0.294689,0.345026
KRTAP9-9|KRTAP9-9,0.0,0.0,0.0,0.0
NPFFR2|NPFFR2,0.0,0.011785,0.005864,0.0
GHITM|GHITM,277.294861,279.893738,255.337006,262.275604
MAGOH|MAGOH,23.200811,22.536091,20.688988,20.850622
POLR3A|POLR3A,17.779486,17.323915,15.401752,15.860473
KRT85|KRT85,0.0,0.0,0.0,0.0
CCNL1|CCNL1,12.348107,12.870671,12.699716,12.941976
PGCP1|PGCP1,0.0,0.0,0.0,0.0
IL2RG|IL2RG,0.0,0.0,0.030821,0.0
SPINT4|SPINT4,0.0,0.0,0.0,0.0
TLCD2|TLCD2,1.809466,1.8594659999999998,1.734845,1.76172
OR12D3|OR12D3,0.0,0.0,0.0,0.0
ARHGAP33|ARHGAP33,0.419186,0.356516,0.312643,0.344115
MIR518D|MIR518D,0.0,0.0,0.0,0.0
DNMT1|DNMT1,23.042416000000003,23.348337,19.638117,20.158835
UBE2V2|UBE2V2,53.858044,54.555897,49.253601,51.127762
UBR4|UBR4,16.675842,17.090717,14.171785,14.60802
GUSBP2|GUSBP2,23.255777,22.974031,21.017775,20.314121
ANOS1|ANOS1,0.060838,0.068859,0.055596,0.057639
HAUS8|HAUS8,2.848327,2.9728849999999998,2.304637,2.446596
MPV17|MPV17,37.377045,38.577202,34.377289,36.528481
PDLIM4|PDLIM4,0.0,0.0,0.0,0.0
GJD2|GJD2,0.0,0.0,0.0,0.0
PGM5-AS1|PGM5-AS1,0.0,0.0,0.0,0.0
FBRSL1|FBRSL1,0.566737,0.582201,0.545808,0.54359
PTPN22|PTPN22,0.0,0.012016,0.004769,0.012023
ZNF436|ZNF436,7.4021289999999995,7.541429,7.15016,7.186085
KIAA0087|KIAA0087,0.009868,0.017765,0.013635,0.015914
CCDC148-AS1|CCDC148-AS1,0.0,0.0,0.0,0.0
EIF4A1|EIF4A1,752.049988,766.5856329999999,741.072876,758.621094
SHD|SHD,0.0,0.0,0.0,0.0
SLC26A1|SLC26A1,2.344774,2.399566,2.113681,1.980079
TTN-AS1|TTN-AS1,5.1825399999999995,5.317999,4.925993,5.088537
SMPD4|SMPD4,5.749607,5.481927,4.176587,4.247346
VDAC1|VDAC1,183.330345,187.659605,175.105895,178.391494
GPM6B|GPM6B,1.6198899999999998,1.603553,1.645155,2.140746
HIST1H3C|HIST1H3C,0.159689,0.104771,0.20665,0.174614
KIRREL3|KIRREL3,0.0,0.029461,0.0,0.014115
LOC344967|LOC344967,0.06368,0.088256,0.047375,0.094975
SFTPA2|SFTPA2,4.073511,4.394586,3.980465,3.898393
SLC25A12|SLC25A12,4.654906,4.884683,4.656334,4.57621
TREML4|TREML4,0.0,0.0,0.0,0.0
LOC100506790|LOC100506790,0.0,0.0,0.0,0.0
PRELP|PRELP,0.005508,0.002205,0.01477,0.008999
EIF4EBP1|EIF4EBP1,47.04509,50.533909,43.20752,44.842319
GSG2|GSG2,2.916397,2.964949,2.271079,2.44512
LINC01465|LINC01465,0.427382,0.37175,0.445083,0.386602
ATXN3|ATXN3,8.254749,8.180676,7.5642830000000005,7.929845
FBXO30|FBXO30,8.63219,8.660897,8.450715,8.920545
POLR2G|POLR2G,16.602032,17.246798,17.982904,17.594307
INSIG1|INSIG1,28.147795,28.710094,24.247965999999998,25.37708
CPNE9|CPNE9,0.063165,0.077733,0.0,0.055847
NFATC2|NFATC2,0.406898,0.443287,0.48152799999999996,0.38542
TMEM30C|TMEM30C,0.0,0.0,0.0,0.0
LOC101060019|LOC101060019,0.0,0.0,0.0,0.0
TOMM20|TOMM20,101.574654,104.338806,89.413277,91.257324
IQCF5-AS1|IQCF5-AS1,0.0,0.0,0.0,0.0
ZFP2|ZFP2,1.308447,1.338587,1.828259,1.996273
RNF166|RNF166,1.899428,2.057148,1.774209,1.7022469999999998
CANX|CANX,262.982734,270.940941,253.738858,259.251587
MIR3118-2|MIR3118-2,0.0,0.0,0.0,0.0
KPNA4|KPNA4,20.841862,21.593119,19.973221,20.201811
GYPA|GYPA,0.0,0.0,0.0,0.0
LOC283683|LOC283683,0.0,0.0,0.352805,0.361593
UGGT1|UGGT1,36.332837,36.952037,34.547865,35.484811
OR2A4|OR2A4,1.20147,1.317087,1.057019,1.255019
HDAC2|HDAC2,21.111541000000003,21.956400000000002,19.763934,20.394784
LOC100294145|LOC100294145,10.445153000000001,10.805087999999998,8.821172,8.842405
CHD1L|CHD1L,31.327319,31.917163,28.914943,30.085736999999998
LRRC4|LRRC4,0.169713,0.189879,0.169511,0.135842
IL16|IL16,0.216226,0.224024,0.161584,0.184452
BAALC-AS2|BAALC-AS2,0.0,0.0,0.0,0.0
MIR486-2|MIR486-2,0.0,0.0,0.0,0.0
DNM1P46|DNM1P46,0.007276,0.008508,0.0,0.0
ICE1|ICE1,14.856243,15.22239,14.231103,14.604338
AFG3L1P|AFG3L1P,2.21565,2.389936,1.803808,1.6146939999999999
PCNA|PCNA,45.394796,45.786273,41.356156,42.032333
MIR3689D2|MIR3689D2,0.0,0.0,0.0,0.0
MIR3065|MIR3065,0.347743,0.305159,0.232436,0.043587
ZNF850|ZNF850,3.010676,3.093286,3.080425,3.321038
SH2B3|SH2B3,3.0022670000000002,3.003952,2.64515,2.862069
ANKRD20A2|ANKRD20A2,0.0,0.0,0.0,0.0
N4BP2L1|N4BP2L1,0.087877,0.051627,0.057642,0.075666
SNORD93|SNORD93,0.18722,0.167867,0.338374,0.242289
SNORD115-34|SNORD115-34,0.0,0.0,0.0,0.0
OMG|OMG,0.231076,0.227432,0.112267,0.120429
TMEM208|TMEM208,14.39063,14.827659,12.864619,12.464845
FAM69C|FAM69C,0.0,0.0,0.0,0.0
WDR5B|WDR5B,10.51833,10.567446,10.516536,10.727673
C2orf78|C2orf78,0.0,0.0,0.0,0.0
FAM230B|FAM230B,0.0,0.043238,0.037537,0.0
YME1L1|YME1L1,46.164649,46.348441,47.53353,47.356515
CELF3|CELF3,0.08155,0.066977,0.099112,0.099377
EPN2-IT1|EPN2-IT1,0.594375,0.511174,0.330408,0.499532
DHRS7B|DHRS7B,13.999893,14.042144,14.056556,13.902136
D21S2088E|D21S2088E,0.0,0.0,0.0,0.0
OR52B2|OR52B2,0.0,0.0,0.0,0.0
CPEB2|CPEB2,1.170848,1.203207,0.8677630000000001,0.934307
VTI1B|VTI1B,135.965942,136.973892,140.749634,143.394638
MARCH5|MARCH5,9.492039,9.724506,8.056368,8.31682
BAHCC1|BAHCC1,1.438293,1.407249,1.336671,1.360428
MIR4273|MIR4273,0.0,0.0,0.0,0.0
PDIA3|PDIA3,162.493927,167.445999,145.392059,149.531128
EPB41L3|EPB41L3,0.034232,0.0,0.028605,0.0
UGT2A3|UGT2A3,0.005214,0.017295,0.0,0.0
FABP3|FABP3,1.58308,1.547204,1.275083,1.239331
KRT36|KRT36,0.0,0.0,0.0,0.0
TMEM235|TMEM235,0.012076,0.012534,0.0,0.02326
ADAMTS18|ADAMTS18,0.0,0.0,0.0,0.0
RBMY1B|RBMY1B,0.0,0.005485,0.0,0.004856
BOK|BOK,4.527239,4.624632,3.958313,3.860228
CHODL-AS1|CHODL-AS1,0.0,0.0,0.0,0.0
LINC01429|LINC01429,0.0,0.0,0.0,0.0
NLK|NLK,13.204979,14.16968,13.211517,13.062379
MYOF|MYOF,0.577758,0.521806,0.454647,0.44939799999999996
FBXO45|FBXO45,11.507361,11.422408,11.197978,11.519821
CCDC144CP|CCDC144CP,1.191193,1.146039,1.175447,1.149325
MIR4676|MIR4676,0.023025,0.023915,0.0,0.0
MMP16|MMP16,102.861305,105.619675,93.000839,94.79892
FAM157C|FAM157C,0.099215,0.075996,0.096061,0.111452
TRHDE|TRHDE,0.022181,0.01821,0.018322,0.012427
RAB26|RAB26,8.11689,8.547505000000001,7.653297,8.259349
AIRN|AIRN,0.147461,0.127758,0.104829,0.085239
UBAC1|UBAC1,17.144838,17.593258,15.988857,16.467707
RBP7|RBP7,2.502393,2.747123,2.017189,2.203081
RPL7A|RPL7A,1047.901611,1078.181274,944.848877,963.476379
ERAS|ERAS,0.0,0.011316,0.0,0.0
CD46|CD46,46.285293,48.050339,41.839437000000004,42.741451999999995
SLAMF6|SLAMF6,0.0,0.0,0.0,0.0
MED11|MED11,8.420347,8.908726,7.758516,8.081693
C10orf142|C10orf142,0.0,0.0,0.0,0.0
CARS2|CARS2,21.576029,21.604469,18.709906,19.568537
TSSC1|TSSC1,17.843285,17.966696,15.748492,16.582214
LOC100130880|LOC100130880,0.107331,0.127894,0.165319,0.0
MIR3202-2|MIR3202-2,0.0,0.0,0.0,0.0
KRT8P41|KRT8P41,0.037483,0.054928,0.031709,0.024272
DPP8|DPP8,23.272772,22.96995,21.254586999999997,22.026486000000002
MORN4|MORN4,7.362649,7.578829000000001,7.142766,7.800306
LOC100130673|LOC100130673,0.011129,0.006782,0.0,0.0
LOC101928443|LOC101928443,0.0,0.0,0.0,0.0
DAAM2|DAAM2,0.079415,0.08619800000000001,0.064151,0.062668
PRNCR1|PRNCR1,0.449048,0.454179,0.386598,0.40634
FAM73A|FAM73A,13.885476,14.521113,13.395591,13.626059999999999
SNORD116-9|SNORD116-9,2.2059420000000003,2.547023,2.742315,2.50082
CT45A8|CT45A8,0.0,0.0,0.0,0.0
CPO|CPO,0.0,0.038556,0.0,0.0
HDGF|HDGF,172.20464199999998,175.227316,159.108814,162.46686200000002
PTGES3L|PTGES3L,0.885747,0.822045,0.932157,0.741511
SNORA2B|SNORA2B,0.271398,0.313314,0.198437,0.468884
SLC25A17|SLC25A17,21.080397,22.06847,21.403008,22.615379000000004
CCS|CCS,12.158173,11.408417,10.779804,10.987486
MIR6511A2|MIR6511A2,0.0,0.011956,0.023849999999999996,0.023118
TMEM8C|TMEM8C,0.0,0.0,0.0,0.0
MYLIP|MYLIP,8.638914,8.860395,9.68793,9.889671
HMMR|HMMR,18.94058,19.859727,17.507267,18.064822
GOLM1|GOLM1,138.58115099999998,141.195061,134.288058,137.41227899999998
NDUFB7|NDUFB7,59.89682,60.845661,46.793743,48.178764
NEUROG2|NEUROG2,0.0102,0.034472,0.012148,0.009761
KRT83|KRT83,0.0,0.0,0.0,0.0
CANT1|CANT1,42.087241,42.776381,42.03643099999999,43.13562
TPPP|TPPP,2.889743,3.009749,2.859912,2.746159
POC1B|POC1B,7.613562999999999,7.629745,7.520718,7.553586
WNT9B|WNT9B,0.032647999999999996,0.03934,0.046819,0.043759
RAB21|RAB21,24.884741,25.325176,25.308346,25.289749
UGT1A9|UGT1A9,0.0,0.0,0.0,0.0
LOC100506368|LOC100506368,0.409269,0.380775,0.341634,0.363481
BCAM|BCAM,7.179621,8.164643,6.408524,6.918272
LOC101927048|LOC101927048,0.0,0.0,0.0,0.0
RHOXF1-AS1|RHOXF1-AS1,0.110844,0.083561,0.076202,0.052509
WBSCR16|WBSCR16,29.754725,30.297829,27.911713,28.557851999999997
PDE3B|PDE3B,5.908595,6.226138,5.58139,5.837709
LHPP|LHPP,4.096342,4.077665,3.8888680000000004,3.721363
MMP24-AS1|MMP24-AS1,5.808675,5.843567,4.8379010000000005,5.0360759999999996
HBS1L|HBS1L,21.533527,21.747753,20.536894,21.072381999999998
CTHRC1|CTHRC1,0.024553,0.05986,0.0,0.0
C9orf40|C9orf40,3.170453,3.257503,3.243846,3.268885
AHR|AHR,0.373949,0.329106,0.297757,0.292957
NTAN1|NTAN1,11.742308999999999,12.287788,9.342494,10.170524
TM9SF1|TM9SF1,17.91458,18.842199,16.294878,16.926625
ATRX|ATRX,46.514135,47.651801,45.459754,47.264888
SFTPC|SFTPC,0.0,0.0,0.0,0.0
OSBPL2|OSBPL2,19.247838,19.725530000000003,19.63606,19.837836
FBXO8|FBXO8,10.156999,10.909296,10.057155,9.839982
CHCHD2|CHCHD2,121.750259,124.88063,111.806068,114.377243
POTEH|POTEH,0.170311,0.115742,0.068135,0.069738
YTHDF2|YTHDF2,50.743584000000006,51.966038999999995,48.749573999999996,52.433015000000005
ADRA1D|ADRA1D,0.0,0.0,0.0,0.006013
TAF1A-AS1|TAF1A-AS1,5.354783,5.057735,4.468337,5.064683
IMPAD1|IMPAD1,40.375011,41.81617,37.959633,39.012615
POM121L10P|POM121L10P,0.029779,0.035422,0.027468,0.034444
SETD2|SETD2,18.08799,18.058802,16.641087,17.2187
IPCEF1|IPCEF1,0.30089,0.307261,0.269811,0.280483
SNORA70G|SNORA70G,0.173449,0.297951,0.206564,0.319421
TTC32|TTC32,1.94853,2.169997,2.021414,1.866384
OR5M1|OR5M1,0.0,0.0,0.0,0.0
NAPRT|NAPRT,11.986616,12.10435,10.745052999999999,11.089814
VNN2|VNN2,0.0,0.0,0.0,0.0
RBAK-RBAKDN|RBAK-RBAKDN,0.054937,0.060558,0.01591,0.04376
CRACR2B|CRACR2B,7.507876,7.59121,6.508351,6.564812
RPL35|RPL35,1385.310425,1406.16394,1388.86853,1402.722778
DRC3|DRC3,2.333918,2.824651,2.4261909999999998,2.632219
MOB4|MOB4,16.819229,16.877209,14.876384999999999,15.577643
TMEM121|TMEM121,2.557447,2.249717,2.23896,2.548012
EIF4EBP2|EIF4EBP2,37.77829,39.398514,34.0313,35.068161
LCN1|LCN1,0.0,0.0,0.0,0.0
PPCDC|PPCDC,2.9664770000000003,3.0603759999999998,2.407225,2.3087989999999996
MIR4653|MIR4653,0.05564,0.045937,0.06321,0.042917
FAM53B-AS1|FAM53B-AS1,0.147495,0.13485,0.09947,0.091148
TSR3|TSR3,31.560059,32.076908,26.065525,26.026754
SNAR-C5|SNAR-C5,0.0,0.0,0.0,0.0
NUCB1-AS1|NUCB1-AS1,0.084175,0.103314,0.067296,0.0
PMP22|PMP22,0.072409,0.100587,0.110971,0.163655
DPEP2|DPEP2,0.0,0.0,0.0,0.0
CASP12|CASP12,0.0,0.0,0.0,0.0
GSTM5|GSTM5,0.0,0.0,0.0,0.0
CD200R1L|CD200R1L,0.0,0.0,0.0,0.024878
FAM41C|FAM41C,0.051542,0.033705,0.02007,0.019099
ATP11AUN|ATP11AUN,0.010568,0.003458,0.0,0.0
UBE2E1|UBE2E1,38.360726,39.349623,30.501810000000003,31.375645000000002
GLT8D2|GLT8D2,0.205219,0.217741,0.200485,0.191549
GS1-600G8.3|GS1-600G8.3,0.0,0.0,0.0,0.0
CCR8|CCR8,0.04985,0.041107,0.04723,0.023875
MIR144|MIR144,0.0,0.0,0.0,0.0
ARFGEF2|ARFGEF2,25.065142,25.290968,21.576939,22.027884
HOXA11|HOXA11,0.139747,0.112514,0.115956,0.118693
HIST2H3D|HIST2H3D,29.016882,29.638222,24.342894,24.956585
YDJC|YDJC,3.789247,3.981172,3.315165,3.554224
SUPT4H1|SUPT4H1,33.429754,35.553618,32.946703,32.779374000000004
PPIAL4A|PPIAL4A,0.086033,0.075131,0.100446,0.097507
OR8H3|OR8H3,0.0,0.0,0.0,0.0
SNORD18C|SNORD18C,1.70903,2.782912,1.742275,1.538272
FUCA2|FUCA2,7.093788,7.369113,6.090651,6.449111
AAED1|AAED1,10.537754,10.498355,9.459682,10.017286
NAGPA|NAGPA,1.887601,1.741163,1.517752,1.566811
LINC01419|LINC01419,0.0,0.0,0.0,0.0
MIR602|MIR602,0.0,0.0,0.055968,0.055734
GDI1|GDI1,49.38044,50.549168,48.208473,49.317604
DEDD|DEDD,8.939332,8.612290999999999,8.285327,8.159637
LOC101929726|LOC101929726,0.014494,0.0,0.0,0.0
MGARP|MGARP,0.033428,0.038762,0.0,0.0
MIR2116|MIR2116,0.162817,0.0,0.074523,0.037106
CST1|CST1,0.0,0.024598,0.0,0.0
LOC100128076|LOC100128076,0.0,0.0,0.0,0.0
LINC01436|LINC01436,0.0,0.0,0.0,0.0
PGLYRP4|PGLYRP4,0.0,0.0,0.0,0.0
PRUNE2|PRUNE2,108.61300499999999,110.73492799999998,91.927774,94.288848
KIAA0195|KIAA0195,4.607515,4.469591,3.53147,3.556615
GMNN|GMNN,24.261662,24.764339,20.700109,21.115952999999998
PLCZ1|PLCZ1,0.0,0.0,0.0,0.0
ATP13A1|ATP13A1,16.508137,16.756084,12.844331,12.936439
MGEA5|MGEA5,47.303871,48.837680999999996,42.236292,43.568334
MIR7978|MIR7978,0.0,0.0,0.0,0.0
CALM2|CALM2,156.93386,157.444821,139.947771,140.561042
ROS1|ROS1,0.0,0.0,0.0,0.0
DNAJB4|DNAJB4,13.739778,14.218743,18.584305,19.015429
ABCA2|ABCA2,7.587361,7.787498,5.735123000000001,5.990603999999999
MIR3144|MIR3144,0.0,0.0,0.0,0.0
IL1RL1|IL1RL1,0.005772,0.005904,0.005783,0.0
BMP2|BMP2,0.0,0.0,0.0,0.0
ATP11A-AS1|ATP11A-AS1,0.18098599999999998,0.21035199999999998,0.139854,0.142584
RRAGA|RRAGA,21.308455,21.445768,17.746283,18.175276
DAB2IP|DAB2IP,3.783816,3.870548,3.573988,3.8570710000000004
ZNF556|ZNF556,0.774566,0.6905669999999999,0.82882,0.944731
SNORD114-2|SNORD114-2,0.0,0.0,0.0,0.0
CCT6P1|CCT6P1,2.651311,2.995865,2.365819,2.566162
JPH1|JPH1,3.196192,3.083619,2.283815,2.323611
ZNF500|ZNF500,2.371656,2.506199,2.160519,2.190413
IRF2BP1|IRF2BP1,3.195339,3.409177,2.678774,3.007711
PKD2L2|PKD2L2,0.127713,0.18554400000000001,0.099134,0.157392
MIR6855|MIR6855,0.183805,0.095456,0.046271,0.17722
MIR146B|MIR146B,0.0,0.0,0.0,0.0
TNPO2|TNPO2,13.091336,13.466028999999999,11.605519999999999,11.847917
CCNB2|CCNB2,17.201626,16.417818,14.580174,15.779839
ST3GAL1|ST3GAL1,76.684428,78.228256,89.594284,92.31512000000001
EFTUD1P1|EFTUD1P1,0.962977,1.199457,1.087841,1.178982
LINC01516|LINC01516,0.06953,0.079218,0.058136,0.047946
ADRB2|ADRB2,8.517994,8.961758,4.709897,5.03437
AACSP1|AACSP1,0.832291,0.976807,0.83915,0.930794
FOXK2|FOXK2,11.076506,11.395694,10.272256,10.811463
LOC100499194|LOC100499194,0.042794,0.083959,0.0052,0.053319
CENPA|CENPA,3.203647,3.211848,2.80006,2.983052
CDH18|CDH18,0.42832699999999996,0.442567,0.384751,0.413236
SNORA44|SNORA44,17.047825,17.334351,16.72381,17.22415
MIR1260A|MIR1260A,0.0,0.0,0.0,0.0
NDUFA10|NDUFA10,13.558736,13.588849,11.32319,11.811554
LOC613038|LOC613038,0.383168,0.307936,0.30764400000000003,0.250037
SNORA36A|SNORA36A,0.0,0.0,0.0,0.0
OR7D2|OR7D2,0.005874,0.005646,0.004018,0.004696
CHFR|CHFR,7.19328,7.068822,6.840519,6.794186
LRRC31|LRRC31,3.204135,3.306086,3.8309830000000002,4.055356
POP4|POP4,10.305632,10.02324,8.996215,9.338125
LOC100129697|LOC100129697,0.0,0.0,0.0,0.0
GSTCD|GSTCD,9.638165,9.541789,9.140833,9.199258
LRRC66|LRRC66,0.019065,0.015923,0.024786,0.025431
MYPOP|MYPOP,0.204069,0.208962,0.176295,0.217403
GAGE2D|GAGE2D,8.686114,8.844317,7.476064,7.920016
WASF3|WASF3,13.467526,13.787715,11.679528000000001,12.076787999999999
GZF1|GZF1,10.258133,10.389216,10.058866,10.33185
AP5M1|AP5M1,15.227408,15.339151,13.432634,13.697379
MIR4520-2|MIR4520-2,0.0,0.0,0.0,0.0
SLC9A3|SLC9A3,0.556856,0.603037,0.476352,0.50936
DHRS13|DHRS13,22.25457,22.410643,20.824415,20.593527
STXBP5L|STXBP5L,24.079831,24.920501,25.931013999999998,26.470855
LOC101926963|LOC101926963,0.010746,0.0,0.0,0.0
OR2J3|OR2J3,0.0,0.0,0.0,0.0
MIR3654|MIR3654,43.601344000000005,44.767041000000006,38.524814,38.958362
CASP3|CASP3,29.979359,30.352914,29.689756,30.660324000000003
MIR216B|MIR216B,0.0,0.0,0.0,0.0
HMOX1|HMOX1,0.694985,0.693084,0.673348,0.635956
BOLL|BOLL,0.015343,0.01253,0.018303,0.0
OR1E2|OR1E2,0.012182,0.012653,0.0,0.0
MTRF1|MTRF1,3.47667,3.460311,3.623687,4.057726
RASSF1|RASSF1,2.7333089999999998,2.999175,2.139033,2.347162
CCND2-AS1|CCND2-AS1,0.0,0.0,0.0,0.0
LBX1|LBX1,0.0,0.0,0.0,0.0
